Property ID|grade_id|manager_id|market_id|state_id|type_id|Year Built|year_acquired|year_renovation|Grade|Manager|Market|Type|Property|Address|City|State|Zip|Latitude|Longitude|GLA Mall|GLA Shop|groundLease|HHI_10mi|levels|movie|NOI_estimate|Occupancy|population_10mi|Sales per SF|sales_SF_exApple|screens|Stores|superZipsServed_10mi|tap_score|Value|Nominal Cap Rate
820|9|54|185|35|1|1969|1995|2007|A-||Long Island|Mall|Smith Haven Mall|313 Smith Haven Mall|Lake Grove|NY|11755|40.8649944|-73.130125|1295843|586085.4||109986.11330179|1|none|35.35984731|0.959|696072|764.4|690||117|3|83|396.55398309|0.0891678
821|8|19|225|10|1|1967||2000|B+||Tampa-St. Petersburg|Mall|West Shore Plaza|250 West Shore Plaza|Tampa|FL|33609|27.9465217|-82.527|1093693|483968.7||65162.08373339|1|AMC|19.95132701|0.91|661684|437.75|437.75|14|115|1|77.9|191.56511952|0.10414906
822|2|321|185|35|1|1997|||D||Long Island|Mall|Mall at The Source|1504 Old Country Rd|Westbury|NY|11590|40.746434|-73.595755|722740|361370||117343.31152045|2|None|2.36346138|0.63|1646998|100|100||51|21|89.5|7.640618|0.30932856
823|10|54|154|20|1|1961|1998|1997|A||Boston|Mall|South Shore Plaza|250 Granite Street|Braintree|MA|2184|42.22063|-71.027997|1590390|714583.35||90183.47295347|3|none|41.7981817|0.956|1128224|708.75|640||170|12|82.9|554.30827042|0.07540602
825|3|26|2|41|1|1986||2004|C-||Other|Mall|Myrtle Beach Mall|10177 N Kings Hwy|Myrtle Beach|SC|29572|33.79097|-78.763911|524000|245757||55819.00090836|1|Carmike|4.88803552|0.74|104017|289.1|289.1|12|69|0|26.1|18.68830151|0.2615559
826|7|26|2|23|1|1970|2008|2008|B||Other|Mall|Genesee Valley Center|3341 S Linden Road|Flint|MI|48507|42.978024|-83.771811|1329000|546291||49814.55306218|2|None|18.18286451|0.8438|269110|382.5|382.5||150|0|5.8|152.11110484|0.11953673
827|7|17|207|38|1|1981||2007|B||Portland|Mall|Clackamas Town Center|12000 SE 82nd Avenue|Happy Valley|OR|97086|45.4368989|-122.57651|1411512|636670||82750.68734673|2|Century|27.845054|0.9638|1046083|540.6|540.6|20|188|3|63.8|232.94140071|0.11953673
828|12|54|182|34|1|1992||2007|A++||Las Vegas|Mall|Forum Shops at Caesars|3500 Las Vegas Blvd. So.|Las Vegas|NV|89109|36.117402|-115.173169|667468|298744.65||62424.18639924|1|none|66.45111131|0.982|1711823|1738.75|1565||160|1|19.7|1206.21363551|0.05509067
829|7|264|213|45|1|1986|1986|1987|B||Salt Lake City|Mall|Trolley Square|602 E 500 S|Salt Lake City|UT|84101|40.7573|-111.8722|228564|228564||75205.1387869|2|None|5.88271157|0.8538|667670|331.5|331.5||28|0|92.5|49.21258453|0.11953673
830|5|35|2|46|1|1978|1998|2011|C+||Other|Mall|Valley Mall|1925 E. Market St.|Harrisonburg|VA|22801|38.429729|-78.842251|505000|190000||59703.52690984|1|None|2.19435023|0.92|103270|290|290||63|0|24|11.81729376|0.18568974
832|3|99|2|39|1|1980||1995|C-||Other|Mall|Fairgrounds Square Mall| 3050 N 5th Street Hwy|Reading|PA|19605|40.380349|-75.92745|718000|235000||66973.45355674|1|Cinema Center|5.39186945|0.74|291682|308.7|308.7|10|75|0|13.1|20.61459692|0.2615559
833|5|46|2|35|1|1987||1987|C+||Other|Mall|Champlain Center North|60 Smithfield Blvd|Plattsburgh|NY|12901|44.700056|-73.493364|620000|310000||61792.81957322|1|Regal|3.610592|0.82571429|52983|338.1|338.1|8|70|0|6.7|19.44421894|0.18568974
834|9|46|2|35|1|1984|||A-||Other|Mall|Crossgates Mall|1 Crossgates Mall Rd|Albany|NY|12203|42.687479|-73.851355|1700000|680000||71787.93782377|2|Regal|29.111804|0.88296667|453135|634.4|570|18|198|1|59.3|326.48336203|0.0891678
835|5|17|2|4|1|1999|||C+||Other|Mall|The Mall at Sierra Vista|2200 El Marcado Loop|Sierra Vista|AZ|85635|31.529849|-110.25856|366677|170185||65281.24384357|1|Cinemark Theatre|4.70122026|0.90571429|61404|303.8|303.8|10|47|0|35.2|25.31760887|0.18568974
837|4|89|2|2|1|1978|1990||C||Other|Mall|Florence Mall (AL)|301 Cox Creek Pkwy|Florence|AL|35630|34.836187|-87.6312|637000|318500||51628.87555507|1|Carmike|6.51684475|0.77816667|103192|279.3|279.3|12|63|0|8.4|29.67226318|0.21962749
838|7|26|2|2|1|1967|2006|2006|B||Other|Mall|Bel Air Mall|3299 Bel Air Mall|Mobile|AL|36606|30.6733898|-88.1231439|1159960|393947||51388.72630615|1|None|13.48270189|0.8338|295705|382.5|382.5||105|0|34.2|112.79128649|0.11953673
839|4|1|2|2|1|1977|2005|2005|C||Other|Mall|Eastdale Mall|5501 Atlanta Highway|Montgomery|AL|36117|32.381847|-86.2092977|964717|391997||58924.51218748|1|Eastdale|2.075648|0.76816667|219037|313.6|313.6|8|84|0|38|9.45076584|0.21962749
840|5|19|2|10|1|1970|2007|2007|C+||Other|Mall|Merritt Square Mall|777 E. Merritt Island Causeway|Merritt Island|FL|32952|28.356963|-80.685543|811410|238667||68681.82249649|1|Cobb Theater|6.95834144|0.88571429|191154|298.9|298.9|16|95|0|30.4|37.47294469|0.18568974
841|7|17|218|5|1|1971||2006|B||San Jose|Mall|Eastridge Mall (CA)|2200 Eastridge loop|San Jose|CA|95122|37.3282627|-121.8149029|1231118|558857||125271.60357154|2|AMC|17.46151359|0.8238|1276421|377.4|377.4|15|127|3|82.6|146.07655037|0.11953673
842|6|96|2|39|1|1970|||B-||Other|Mall|Berkshire Mall|1665 State Hill Rd.|Wyomissing|PA|19610|40.338494|-75.972872|778443|391000||67937.03209569|2|none|12.29822049|0.85427083|299393|381.15|381.15||95|0|37.1|91.88610716|0.133842
843|7|26|2|5|1|1988||1993|B||Other|Mall|Chico Mall|1950 E 20th St|Chico|CA|95928|39.727352|-121.806594|506327|173103||66429.1587896|1|none|6.87833404|0.8638|129841|433.5|433.5||81|0|39.9|57.54159305|0.11953673
844|11|17|204|9|1|1978||2009|A+||Philadelphia|Mall|Christiana Mall|132 Christiana Mall|Newark|DE|19702|39.680641|-75.650663|1267366|626054||77047.46055597|1|none|44.072222|0.99357895|472569|1113|860||146|4|40.3|718.53634309|0.06133611
845|5|26|2|13|1|1969|2005|2006|C+||Other|Mall|Crossroads Center (IA)|2060 Crossroads Blvd.|Waterloo|IA|50702|42.462283|-92.322621|847491|252121||58715.40741577|2|Crossroads|6.92894241|0.84571429|122176|298.9|298.9|12|70|0|21.7|37.31462134|0.18568974
849|7|17|2|11|1|1975||1994|B||Other|Mall|Peachtree Mall|3131 Manchester Expressway|Columbus|GA|31909|32.506137|-84.944636|820952|385737||53531.25799127|1|Carmike|14.96481329|0.9438|267859|397.8|397.8|8|108|0|21.8|125.19008113|0.11953673
850|7|54|2|53|1|1978|2004|1999|B||Other|Mall|Plaza Carolina|PO Box 9000, Plaza Carolina Station|Carolina|PR|988|18.3828|-65.9578|1158376|521349.75|||2|none|19.12039711|0.843||627.3|627.3||240|0||159.95415503|0.11953673
853|5|4|2|3|1|1988|2004|2007|C+||Other|Mall|Park Plaza Mall|6000 West Markham Street|Little Rock|AR|72205|34.752374|-92.341209|543033|209888||60504.24000927|3|none|8.347901|0.98|322607|310|310||104|2|50.6|44.95617747|0.18568974
854|7|17|2|19|1|1982|||B||Other|Mall|Pecanland Mall|4700 Millhaven Road|Monroe|LA|71203|32.500363|-92.063136|963264|347828||44099.20396302|1|Cinemark Cinema|7.570743|0.9738|124980|413.1|413.1|10|113|0|1.4|63.33402976|0.11953673
855|3|60|2|44|1|1976|2005|2007|C-||Other|Mall|Temple Mall|3111 S 31st St|Temple|TX|76502|31.06945|-97.369321|565489|221656||61200.56609067|1|Premiere Cinema|2.93113022|0.67|126894|196|196|16|72|0|27.4|11.2065154|0.2615559
856|3|26|2|13|1|1967|1999|2005|C-||Other|Mall|Crossroads Mall (IA)|217 S 25th St|Fort Dodge|IA|50501|42.504042|-94.162913|425054|212527||50778.34130685|1|None|2.58633923|0.67|30402|196|196||47|0|11.1|9.88828478|0.2615559
857|8|17|2|24|1|1966||2004|B+||Other|Mall|Crossroads Center|4101 West Division Street|St. Cloud|MN|56301|45.553554|-94.209363|901140|377698||62685.4537845|1|none|10.89167725|0.94785714|138084|448.05|448.05||122|0|25.7|104.57777834|0.10414906
858|7|188|2|1|1|1977|||B||Other|Mall|Dimond Center|800 E Dimond Blvd|Anchorage|AK|99515|61.144463|-149.867009|728000|364000||87777.27615678|2|Regal|15.98763184|0.8638|248872|520.2|520.2|9|127|1|76.8|133.74660199|0.11953673
859|3|123|205|4|1|1961|||C-||Phoenix|Mall|Christown Spectrum Mall|1703 W Bethany Home Rd|Phoenix|AZ|85015|33.5240113|-112.0955106|452865|452865||62043.03156203|1|Harkins|7.26245425|0.69|1523201|200.9|200.9|14||1|59.4|27.76635606|0.2615559
860|1|35|205|4|1|1979|2002|2009|Not Rated||Phoenix|Mall|Paradise Valley Mall|4568 East Cactus Road|Phoenix|AZ|85032|33.599824|-111.983408|1202000|421000||77546.34921862|1|none|2.1640545||1049430||||164|3|95.8|11.72270888|0
864|4||2|4|1|1964||1995|C||Other|Mall|El Con Regional Mall|3601 E Broadway Blvd|Tucson|AZ|85716|32.221837|-110.915746|1200000|600000||54161.74661836|1|Century|5|0.70816667|681771|156.8|156.8|20|20|2|35.3|22.76582022|0.21962749
865|7|117|2|3|1|1972|1998|1997|B||Other|Mall|Northwest Arkansas Mall|4201 N Shiloh Drive|Fayetteville|AR|72703|36.124951|-94.145457|820581|306911||59757.76661165|1|None|10.66460994|0.8438|227799|392.7|392.7||100|0|51.6|89.21617382|0.11953673
866|4|26|2|3|1|1972|2002|2002|C||Other|Mall|Central Mall (AR)|5111 Rogers Ave|Fort Smith|AR|72903|35.364403|-94.375514|860003|441000||48637.69886479|2|None|13.25232543|0.83816667|142786|382.2|382.2||110|0|10.7|60.34001166|0.21962749
867|4|1|2|3|1|1982|2005|2005|C||Other|Mall|Hot Springs Mall|4501 Central Ave|Hot Springs|AR|71913|34.4510528|-93.0783076|482652|234510||48003.42095439|1|Hot Springs Mall Cinema|3.51253543|0.71816667|82291|220.5|220.5|5|61|0|7.4|15.99315003|0.21962749
869|3|89|2|28|1|1982||2004|C-||Other|Mall|Cleveland Mall|2001-53 E. Dixon Blvd.|Shelby|NC|28152|35.29258|-81.535851|366000|183000||47692.42892621|1|Carmike|2.22701153|0.67|78805|196|196|10|28|0|5.5|8.51447635|0.2615559
870|7|25|2|26|1|1963|1997|2001|B||Other|Mall|Edgewater Mall|2800 Beach Blvd.|Biloxi|MS|39531|30.3881862|-89.0006772|900000|450000||47977.33893294|1|None|14.24882926|0.8438|162919|377.4|377.4||96|0|11.1|119.20042408|0.11953673
871|7|189|2|15|4|1980||2005|B||Other|Lifestyle Center|The Shoppes at College Hills|301 Veterans Pkwy|Normal|IL|61761|40.505202|-88.95348|473025|236512.5||74817.19807738|1|None|8.22252722|0.84|146563|382.5|382.5||26|0|88.1|68.78661498|0.11953673
872|6|82|2|29|1|1978||2005|B-||Other|Mall|Columbia Mall (ND)|2800 S Columbia Rd|Grand Forks|ND|58201|47.892063|-97.066904|616000|308000||58449.47221747|1|None|9.57628638|0.85427083|69481|376.2|376.2||66|0|48|71.54918694|0.133842
873|3|282|188|43|1|1981||2010|C-||Memphis|Mall|Hickory Ridge Mall|6075 Winchester Road|Memphis|TN|38115|35.049783|-89.861342|855267|342524||67334.09904663|2|General Cinema|3.61563068|0.67|603645|147|147|4|42|3|39.4|13.82354855|0.2615559
874|5|4|2|29|1|1970||2002|C+||Other|Mall|Kirkwood Mall|706 Kirkwood Mall|Bismarck|ND|58504|46.801636|-100.78495|815445|211581||76585.84240473|1|None|8.9787235|0.95|119051|295|295||75|0|55|48.35336297|0.18568974
876|10|17|220|25|1|1974||1994|A||St. Louis|Mall|Plaza Frontenac|1701 S. Lindbergh Blvd|St. Louis|MO|63131|38.630235|-90.406975|485074|224361||75230.83743645|2|Landmark|15.05447639|0.93836667|884668|698.25|698.25|6|52|6|85.9|199.64554506|0.07540602
877|7|88|216|5|1|1961|||B||San Diego|Mall|Grossmont Shopping Center|5500 Grossmont Center Dr|La Mesa|CA|91942|32.77982|-117.009728|939000|469500||77826.41981833|1|Reading Cinemas|16.77166712|0.8538|1267572|423.3|423.3|10|97|1|67.7|140.3055505|0.11953673
878|4|35|205|4|1|1981|2002|2007|C||Phoenix|Mall|Desert Sky Mall|7611 West Thomas Road|Phoenix|AZ|85033|33.480046|-112.223117|746000|280000||58244.81810719|1|Cinema Latino|6.24917931|0.989|1231542|354|354|6|102|0|39.8|28.45353854|0.21962749
879|3|62|225|10|1|1956||1997|C-||Tampa-St. Petersburg|Mall|Siesta Key|3501 South Tamiami Trail|Sarasota|FL|34239|27.302632|-82.530166|440243.51|191867.65549094||71516.94197584|1|none|4.13532342|0.88|329523|240.1|240.1||57|1|61.1|15.81047655|0.2615559
880|7|17|198|5|1|1964||1985|B||Oakland-East Bay|Mall|Southland Mall|One Southland Mall Drive|Hayward|CA|94545|37.654226|-122.104873|1212669|573637||104210.30569885|2|none|19.72530382|0.8838|790609|382.5|382.5||144|3|67.1|165.01458035|0.11953673
881|3|60|188|43|1|1966||2004|C-||Memphis|Mall|Southland Mall (TN)|1215 Southland Mall|Memphis|TN|38116|35.019938|-90.022585|559313|239210||49964.97990063|1|None|2.45241026|0.67|464911|147|147||58|1|17.1|9.3762376|0.2615559
882|3|26|2|20|1|1974||1988|C-||Other|Mall|Swansea Mall|262 Swansea Mall Drive|Swansea|MA|2777|41.7553|-71.2193|706023|353011.5||73536.66344231|1|None|4.76086952|0.69|337040|210.7|210.7||76|0|33.9|18.20211098|0.2615559
883|10|44|204|39|1|1982||2001|A||Philadelphia|Mall|Willow Grove Park|2500 W Moreland Rd|Willow Grove|PA|19090|40.143387|-75.120752|1035200|260653||72309.08178861|3|none|10.70809676|0.95|1304903|763|570||107|4|78.8|142.00585651|0.07540602
884|6|190|1316|44|1|1980|2000|2013|B-||Dallas / Fort Worth|Mall|Golden Triangle Mall|2201 S Interstate 35 E|Denton|TX|76205|33.188455|-97.109601|764719|261000||85557.72223177|1|Landmark|8.21262874|0.84427083|316375|361.35|361.35|5|98|0|54.7|61.36062407|0.133842
885|6|179|162|36|1|1976||2007|B-||Cleveland|Mall|Great Northern|4954 Great Northern Mall|North Olmsted|OH|44070|41.415989|-81.909615|1234392|436426||68191.41017284|1|none|9.835018|0.85427083|578072|376.2|376.2||141|0|65.3|73.48229924|0.133842
886|3|321|2|43|1|1984||1997|C-||Other|Mall|East Towne|3001 Knoxville Center Drive|Knoxville|TN|37924|36.0372|-83.8633|960809|383212||51476.38356657|2|Regal Cinema|3.97280142|0.56|266151|200.9|200.9|10|97|0|27.8|15.18911033|0.2615559
887|7|179|189|10|1|1971|2007|1989|B||Miami|Mall|Westland Shopping Mall|1675 West 49th Street|Hialeah|FL|33012|25.866786|-80.317113|835724|231906||52948.7349821|1|None|14.82930481|0.8738|1698447|703.8|703.8||99|4|26.2|124.05646741|0.11953673
889|12|54|177|44|1|1970|1999|2006|A++||Houston|Mall|Houston Galleria|5075 Westheimer Rd|Houston|TX|77056|29.7406128|-95.4634442|2017207|907577.1||69397.80091779|3|none|75.83004164|0.937|1688002|1225.15|1035||375|12|95.6|1376.45899976|0.05509067
892|5|1|2|2|1|1980|2001|2001|C+||Other|Mall|University Mall (AL)|1701 Mcfarland Blvd E|Tuscaloosa|AL|35404|33.192777|-87.525936|733254|366627||54978.63638811|1|None|9.77253099|0.82571429|171014|338.1|338.1||76|0|18.5|52.62827594|0.18568974
893|3|21|2|24|1|1973||2001|C-||Other|Mall|Kandi Mall|1605 S. First Street|Willmar|MN|56201|45.106043|-95.042405|451910|225955||61142.14965861|1|Kandi|2.17036282|0.67|28273|147|147|6|51|0|5.2|8.29789278|0.2615559
894|6|17|2|44|1|1974||2002|B-||Other|Mall|Sikes Senter|3111 Midwestern Parkway|Wichita Falls|TX|76308|33.870363|-98.532942|667721|293031||53871.43691508|1|Sikes|7.46165376|0.81427083|116524|316.8|316.8|10|85|0|33.3|55.7497174|0.133842
895|5|26|2|19|1|1973||2006|C+||Other|Mall|Alexandria Mall|3437 Masonic Drive|Alexandria|LA|71301|31.280426|-92.462407|852000|426000||50222.40551499|1|None|4.102096|0.77571429|95730|225.4|225.4||80|0|14.1|22.09112875|0.18568974
896|4|60|2|44|1|1976||2007|C||Other|Mall|Brazos Mall|100 Highway 332 W Ste 1090|Lake Jackson|TX|77566|29.047657|-95.456335|698000|349000||72062.40383579|1|Starplex Cinemas|5.187341|0.71816667|93805|220.5|220.5|14|71|0|59.6|23.61881454|0.21962749
897|5||2|44|1|||2005|C+||Other|Mall|Killeen Mall|2100 S W S Young Dr|Killeen|TX|76543|31.095263|-97.720939|559000|324261||56135.816046|||6.53521725|0.83571429|235577|362.6|362.6|||0|22|35.19428255|0.18568974
898|6|26|2|33|1|1981|2006|2006|B-||Other|Mall|Mesilla Valley|700 South Telshor Boulevard|Las Cruces|NM|88011|32.312536|-106.741682|604000|302000||51110.34352114|1|Cineport|5.3453295|0.82427083|148379|346.5|346.5|10|87|0|23.4|39.93760884|0.133842
899|4|60|2|37|1|1989||2008|C||Other|Mall|Shawnee|4901 North Kickapoo St|Shawnee|OK|74804|35.377502|-96.929631|444000|222000||52059.1815048|1|Hollywood Movies|3.29968396|0.71816667|57930|220.5|220.5|6|56|0|11.8|15.02400237|0.21962749
900|4|120|2|33|1|1985||2005|C||Other|Mall|Santa Fe Place|4250 Cerrillos Road|Santa Fe|NM|87505|35.636017|-106.01882|570000|275000||72568.22890609|1|United Artists|4.95158896|0.74816667|116442|254.8|254.8|6|90|0|37.5|22.54539682|0.21962749
901|5|26|2|10|1|1976|1999|2007|C+||Other|Mall|Santa Rosa Mall|300 Mary Esther Blvd|Mary Esther|FL|32569|30.416444|-86.659555|740269|246864||61617.33298745|1|United Artists|7.29989305|0.83571429|97171|343|343|10|103|0|21.3|39.31231184|0.18568974
902|10|17|219|48|1|1979||2004|A||Seattle|Mall|Alderwood|3000 184th Street, SW|Lynnwood|WA|98037|47.829867|-122.274871|1151921|584695||99398.4688665|1|Loews|32.390081|0.97836667|812117|740.25|655|16|190|0|74.6|429.54236396|0.07540602
903|9|17|1316|44|1|2000||0|A-||Dallas / Fort Worth|Mall|Stonebriar Centre|2601 Preston Road|Frisco|TX|75034|33.100064|-96.805763|1706864|841672||100214.68397878|2|AMC|66.92126119|0.97296667|1125865|806|806|24|202|5|94.1|750.50925544|0.0891678
904|7|17|2|16|1|1966||1998|B||Other|Mall|Glenbrook Square|4201 Coldwater Road|Fort Wayne|IN|46805|41.113895|-85.135343|1206129|429259||59827.29647206|2|none|17.82653072|0.9238|343235|418.2|418.2||161|1|26.4|149.13014841|0.11953673
905|9|17|2|22|1|1971||1994|A-||Other|Mall|The Maine Mall|364 Maine Mall Road|S Portland|ME|4106|43.6340027|-70.3382547|944466|445360||75500.58506265|1|none|23.97692234|0.98296667|191953|624|525||110|2|28.1|268.89663788|0.0891678
906|10|54|2|31|1|1986|2002|1993|A||Other|Mall|Pheasant Lane Mall|310 Daniel Webster Highway|Nashua|NH|3060|42.7025173|-71.4407934|979555|440742.15||92960.43196935|2|none|56.08465646|0.988|392385|1884.75|1795||130|4|64.8|743.76893097|0.07540602
908|6|16|162|36|1|1990|||B-||Cleveland|Mall|Ave. at Tower City Center|230 W Huron Rd|Cleveland|OH|44113|41.496861|-81.693616|366000|300000||49050.07039546|4|Tower City|7.20133323|0.82427083|801190|321.75|321.75|11|120|0|22.9|53.80473361|0.133842
909|11|243|219|48|1|1946||2008|A+||Seattle|Mall|Bellevue Square|575 Bellevue Sq|Bellevue|WA|98004|47.614709|-122.203532|1300000|520000||114601.32177584|2|None|28.88290819|0.93357895|1345567|858.6|545||223|9|93.6|470.89568642|0.06133611
910|5|98|219|48|1|1974|2004|2006|C+||Seattle|Mall|Everett Mall|1402 SE Everett Mall Way|Everett|WA|98208|47.912232|-122.213628|740000|370000||95025.22169976|1|Regal|15.43588093|0.94571429|592719|450.8|450.8|16|109|0|54.1|83.12726786|0.18568974
911|6|291|219|48|1|1988||2009|B-||Seattle|Mall|South Hill Mall|3500 South Meridian|Puyallap|WA|98373|47.157863|-122.293201|1074230|307509||77032.89418836|1|Regal Theaters|9.8151519|0.84427083|625947|351.45|351.45|6|110|0|56.9|73.33386977|0.133842
913|6|160|169|23|1|1964||1998|B-||Detroit|Mall|Macomb Mall|32233 Gratiot Ave|Roseville|MI|48066|42.53401|-82.913176|933492|300000||63480.69326171|1|Silver Cinema|8.39967774|0.82427083|860851|321.75|321.75|8|84|0|45.2|62.75816001|0.133842
914|6|60|169|23|1|1968|2007|1991|B-||Detroit|Mall|Oakland Mall|412 W 14 Mile Road|Troy|MI|48033|42.534391|-83.110527|1500000|750000||68746.0975095|2|None|19.07164211|0.79427083|1143816|336.6|336.6||141|9|76.6|142.49370082|0.133842
915|3|246|186|5|1|1988||2005|C-||Los Angeles|Mall|Baldwin Hills Crenshaw Plaza|3650 West Martin Luther King Blvd.|Los Angeles|CA|90008|34.011528|-118.336619|846303|423151.5||73253.92186536|2|Rave Motion Pictures|5.14952605|0.67|3438952|196|196|15|118|14|37.9|19.68805158|0.2615559
916|10|54|186|5|1|1961|2007|2006|A||Los Angeles|Mall|Del Amo Fashion Center|3525 Carson Street #165|Torrance|CA|90503|33.83326|-118.348095|2518899|1132994.25||80804.20558385|3|AMC|56.99069103|0.892|1614525|577.5|490|18|300|5|92.6|755.78434491|0.07540602
919|8|17|215|5|1|1970|2002|1991|B+||Inland Empire|Mall|Galleria at Tyler|1299 Galleria at Tyler|Riverside|CA|92503|33.91112|-117.459|1026293|558085||85399.95894521|2|AMC|30.22549393|0.98785714|830862|540.75|540.75|16|171|0|41.4|290.21379642|0.10414906
920|8|192|160|15|1|1968|2007|2007|B+||Chicago|Mall|Yorktown Shopping Center|203 Yorktown Shopping Ctr|Lombard|IL|60148|41.8398|-88.010588|1500000|380151||97683.8636522|2|AMC|15.31588029|0.84785714|1017177|412|412|18|150|8|82.6|147.05730785|0.10414906
921|8|179|160|15|1|1981||2004|B+||Chicago|Mall|Chicago Ridge Shopping Mall|444 Chicago Ridge Mall|Chicago Ridge|IL|60415|41.715065|-87.784114|832350|409310||65160.81568006|1|AMC|11.550413|0.87785714|1531896|571.65|571.65|6|123|9|55.7|110.90271064|0.10414906
922|-1|193|160|15|1|1952|2003||Closed||Chicago|Mall|Evergreen Plaza|9500 S Western Ave|Evergreen Park|IL|60805|41.716691|-87.682149|1200000|600000||53688.12829797|2|None|0|0|1741547|0|0||110|7|64.2|0|
923|3|194|160|15|1|1991|2001||C-||Chicago|Mall|Charlestowne Mall|3800 E Main St|St. Charles|IL|60174|41.921437|-88.267715|850000|350000||97680.663765|2|Classic Cinemas|4.75728546|0.78|640418|161.7|161.7|18|33|4|69.8|18.18840813|0.2615559
924|10|217|217|5|1|1954|2011|2011|A||San Francisco|Mall|Hillsdale Shopping Center|60 31st Ave|San Mateo|CA|94403|37.538108|-122.301764|1193534|293000||147454.44473112|2|None|14.76957558|0.90836667|508046|645.75|475||130|9|97.8|195.8673215|0.07540602
925|10|238|217|5|1|1968||2007|A||San Francisco|Mall|Serramonte Center|3 Serramonte Center|Daly City|CA|94015|37.669262|-122.469099|865000|369629||125280.0808488|1|none|21.62448678|0.88836667|1229729|645.75|645.75||120|10|90.3|286.77400255|0.07540602
927|12|54|218|5|1|1955|2003|2002|A++||San Jose|Mall|Stanford Shopping Center|680 Stanford Shopping Center|Palo Alto|CA|94304|37.445139|-122.171636|1288163|603806.4||155237.55772721|1|none|80.71970984|0.998|659664|1417.75|1135||140|15|97.6|1465.21574639|0.05509067
931|9|41|154|20|1|1990||0|A-||Boston|Mall|Cambridgeside Galleria|100 CambridgeSide Pl.|Cambridge|MA|2141|42.36714|-71.076089|900000|360000||94831.48292892|3|None|12.78428213|0.88296667|1908612|504.4|375||127|27|98.3|143.37330007|0.0891678
933|6|4|152|21|1|1973|2003|2007|B-||Baltimore|Mall|Harford Mall|696A  Bel Air Road|Bel Air|MD|21014|39.520443|-76.361305|503774|179598||99041.69265859|1||5.69057077|0.89|246778|340|340||92|1|68.2|42.51707764|0.133842
